sample ID,sample,rep,base name,spectrum #,spectrum_id,treatment,functional group,cover type,species,site,notes
HB-43,43,2,EMIT_SPEC,1057,EMIT_SPEC01057,wet,nitrogen fixing lichen,Lnf,Collema tenax,HorseThief,
HB-43,43,3,EMIT_SPEC,1058,EMIT_SPEC01058,wet,nitrogen fixing lichen,Lnf,Collema tenax,HorseThief,
HB-43,43,4,EMIT_SPEC,1059,EMIT_SPEC01059,wet,nitrogen fixing lichen,Lnf,Collema tenax,HorseThief,
HB-43,43,5,EMIT_SPEC,1060,EMIT_SPEC01060,wet,nitrogen fixing lichen,Lnf,Collema tenax,HorseThief,
HB-44,44,1,EMIT_SPEC,1061,EMIT_SPEC01061,dry,non-nitrogen fixing lichen,L,Fulgensia bracteata,HorseThief,
HB-44,44,2,EMIT_SPEC,1062,EMIT_SPEC01062,dry,non-nitrogen fixing lichen,L,Fulgensia bracteata,HorseThief,
HB-44,44,3,EMIT_SPEC,1063,EMIT_SPEC01063,dry,non-nitrogen fixing lichen,L,Fulgensia bracteata,HorseThief,
HB-44,44,4,EMIT_SPEC,1064,EMIT_SPEC01064,dry,non-nitrogen fixing lichen,L,Fulgensia bracteata,HorseThief,
HB-44,44,5,EMIT_SPEC,1065,EMIT_SPEC01065,dry,non-nitrogen fixing lichen,L,Fulgensia bracteata,HorseThief,
HB-44,44,1,EMIT_SPEC,1066,EMIT_SPEC01066,wet,non-nitrogen fixing lichen,L,Fulgensia bracteata,HorseThief,
HB-44,44,2,EMIT_SPEC,1067,EMIT_SPEC01067,wet,non-nitrogen fixing lichen,L,Fulgensia bracteata,HorseThief,
HB-44,44,3,EMIT_SPEC,1068,EMIT_SPEC01068,wet,non-nitrogen fixing lichen,L,Fulgensia bracteata,HorseThief,
HB-44,44,4,EMIT_SPEC,1069,EMIT_SPEC01069,wet,non-nitrogen fixing lichen,L,Fulgensia bracteata,HorseThief,
HB-44,44,5,EMIT_SPEC,1070,EMIT_SPEC01070,wet,non-nitrogen fixing lichen,L,Fulgensia bracteata,HorseThief,
HB-46,46,1,EMIT_SPEC,1081,EMIT_SPEC01081,dry,non-nitrogen fixing lichen,L,Psorab decipiens,HorseThief,
HB-46,46,2,EMIT_SPEC,1082,EMIT_SPEC01082,dry,non-nitrogen fixing lichen,L,Psorab decipiens,HorseThief,
HB-46,46,3,EMIT_SPEC,1083,EMIT_SPEC01083,dry,non-nitrogen fixing lichen,L,Psorab decipiens,HorseThief,
HB-46,46,4,EMIT_SPEC,1084,EMIT_SPEC01084,dry,non-nitrogen fixing lichen,L,Psorab decipiens,HorseThief,
HB-46,46,5,EMIT_SPEC,1085,EMIT_SPEC01085,dry,non-nitrogen fixing lichen,L,Psorab decipiens,HorseThief,
HB-46,46,1,EMIT_SPEC,1086,EMIT_SPEC01086,wet,non-nitrogen fixing lichen,L,Psorab decipiens,HorseThief,
HB-46,46,2,EMIT_SPEC,1087,EMIT_SPEC01087,wet,non-nitrogen fixing lichen,L,Psorab decipiens,HorseThief,
HB-46,46,3,EMIT_SPEC,1088,EMIT_SPEC01088,wet,non-nitrogen fixing lichen,L,Psorab decipiens,HorseThief,
HB-46,46,4,EMIT_SPEC,1089,EMIT_SPEC01089,wet,non-nitrogen fixing lichen,L,Psorab decipiens,HorseThief,
HB-46,46,5,EMIT_SPEC,1090,EMIT_SPEC01090,wet,non-nitrogen fixing lichen,L,Psorab decipiens,HorseThief,
HB-47,47,1,EMIT_SPEC,1091,EMIT_SPEC01091,dry,nitrogen fixing lichen,Lnf,Collema cocophorum ,HorseThief,
HB-47,47,2,EMIT_SPEC,1092,EMIT_SPEC01092,dry,nitrogen fixing lichen,Lnf,Collema cocophorum ,HorseThief,
HB-47,47,3,EMIT_SPEC,1093,EMIT_SPEC01093,dry,nitrogen fixing lichen,Lnf,Collema cocophorum ,HorseThief,
HB-47,47,4,EMIT_SPEC,1094,EMIT_SPEC01094,dry,nitrogen fixing lichen,Lnf,Collema cocophorum ,HorseThief,
HB-47,47,5,EMIT_SPEC,1095,EMIT_SPEC01095,dry,nitrogen fixing lichen,Lnf,Collema cocophorum ,HorseThief,
HB-47,47,1,EMIT_SPEC,1096,EMIT_SPEC01096,wet,nitrogen fixing lichen,Lnf,Collema cocophorum ,HorseThief,
HB-47,47,2,EMIT_SPEC,1097,EMIT_SPEC01097,wet,nitrogen fixing lichen,Lnf,Collema cocophorum ,HorseThief,
HB-47,47,3,EMIT_SPEC,1098,EMIT_SPEC01098,wet,nitrogen fixing lichen,Lnf,Collema cocophorum ,HorseThief,
HB-47,47,4,EMIT_SPEC,1099,EMIT_SPEC01099,wet,nitrogen fixing lichen,Lnf,Collema cocophorum ,HorseThief,
HB-47,47,5,EMIT_SPEC,1100,EMIT_SPEC01100,wet,nitrogen fixing lichen,Lnf,Collema cocophorum ,HorseThief,
HB-48,48,1,EMIT_SPEC,1101,EMIT_SPEC01101,dry,nitrogen fixing lichen,Lnf,Collema tenax,HorseThief,
HB-48,48,2,EMIT_SPEC,1102,EMIT_SPEC01102,dry,nitrogen fixing lichen,Lnf,Collema tenax,HorseThief,
HB-48,48,3,EMIT_SPEC,1103,EMIT_SPEC01103,dry,nitrogen fixing lichen,Lnf,Collema tenax,HorseThief,
HB-48,48,4,EMIT_SPEC,1104,EMIT_SPEC01104,dry,nitrogen fixing lichen,Lnf,Collema tenax,HorseThief,
HB-48,48,5,EMIT_SPEC,1105,EMIT_SPEC01105,dry,nitrogen fixing lichen,Lnf,Collema tenax,HorseThief,
HB-48,48,1,EMIT_SPEC,1106,EMIT_SPEC01106,wet,nitrogen fixing lichen,Lnf,Collema tenax,HorseThief,
HB-48,48,2,EMIT_SPEC,1107,EMIT_SPEC01107,wet,nitrogen fixing lichen,Lnf,Collema tenax,HorseThief,
HB-48,48,3,EMIT_SPEC,1108,EMIT_SPEC01108,wet,nitrogen fixing lichen,Lnf,Collema tenax,HorseThief,
HB-48,48,4,EMIT_SPEC,1109,EMIT_SPEC01109,wet,nitrogen fixing lichen,Lnf,Collema tenax,HorseThief,
HB-48,48,5,EMIT_SPEC,1110,EMIT_SPEC01110,wet,nitrogen fixing lichen,Lnf,Collema tenax,HorseThief,
SB-1,1,1,EMIT_SPEC,1111,EMIT_SPEC01111,dry,moss,M,Syntrichia caninervis,SaltValley,
SB-1,1,2,EMIT_SPEC,1112,EMIT_SPEC01112,dry,moss,M,Syntrichia caninervis,SaltValley,
SB-1,1,3,EMIT_SPEC,1113,EMIT_SPEC01113,dry,moss,M,Syntrichia caninervis,SaltValley,
SB-1,1,4,EMIT_SPEC,1114,EMIT_SPEC01114,dry,moss,M,Syntrichia caninervis,SaltValley,
SB-1,1,5,EMIT_SPEC,1115,EMIT_SPEC01115,dry,moss,M,Syntrichia caninervis,SaltValley,
SB-1,1,1,EMIT_SPEC,1116,EMIT_SPEC01116,wet,moss,M,Syntrichia caninervis,SaltValley,
SB-1,1,2,EMIT_SPEC,1117,EMIT_SPEC01117,wet,moss,M,Syntrichia caninervis,SaltValley,
SB-1,1,3,EMIT_SPEC,1118,EMIT_SPEC01118,wet,moss,M,Syntrichia caninervis,SaltValley,
SB-1,1,4,EMIT_SPEC,1119,EMIT_SPEC01119,wet,moss,M,Syntrichia caninervis,SaltValley,
SB-1,1,5,EMIT_SPEC,1120,EMIT_SPEC01120,wet,moss,M,Syntrichia caninervis,SaltValley,
SB-2,2,1,EMIT_SPEC,1121,EMIT_SPEC01121,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-2,2,2,EMIT_SPEC,1122,EMIT_SPEC01122,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-2,2,3,EMIT_SPEC,1123,EMIT_SPEC01123,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-2,2,4,EMIT_SPEC,1124,EMIT_SPEC01124,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-2,2,5,EMIT_SPEC,1125,EMIT_SPEC01125,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-2,2,1,EMIT_SPEC,1126,EMIT_SPEC01126,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-2,2,2,EMIT_SPEC,1127,EMIT_SPEC01127,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-2,2,3,EMIT_SPEC,1128,EMIT_SPEC01128,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-2,2,4,EMIT_SPEC,1129,EMIT_SPEC01129,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-2,2,5,EMIT_SPEC,1130,EMIT_SPEC01130,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-3,3,1,EMIT_SPEC,1131,EMIT_SPEC01131,dry,Bare ,B,Bare ,SaltValley,
SB-3,3,2,EMIT_SPEC,1132,EMIT_SPEC01132,dry,Bare ,B,Bare ,SaltValley,
SB-3,3,3,EMIT_SPEC,1133,EMIT_SPEC01133,dry,Bare ,B,Bare ,SaltValley,
SB-3,3,4,EMIT_SPEC,1134,EMIT_SPEC01134,dry,Bare ,B,Bare ,SaltValley,
SB-3,3,5,EMIT_SPEC,1135,EMIT_SPEC01135,dry,Bare ,B,Bare ,SaltValley,
SB-3,3,1,EMIT_SPEC,1136,EMIT_SPEC01136,wet,Bare ,B,Bare ,SaltValley,
SB-3,3,2,EMIT_SPEC,1137,EMIT_SPEC01137,wet,Bare ,B,Bare ,SaltValley,
SB-3,3,3,EMIT_SPEC,1138,EMIT_SPEC01138,wet,Bare ,B,Bare ,SaltValley,
SB-3,3,4,EMIT_SPEC,1139,EMIT_SPEC01139,wet,Bare ,B,Bare ,SaltValley,
SB-3,3,5,EMIT_SPEC,1140,EMIT_SPEC01140,wet,Bare ,B,Bare ,SaltValley,
SB-4,4,1,EMIT_SPEC,1141,EMIT_SPEC01141,dry,non-nitrogen fixing lichen,L,Psora tuckermanii,SaltValley,
SB-4,4,2,EMIT_SPEC,1142,EMIT_SPEC01142,dry,non-nitrogen fixing lichen,L,Psora tuckermanii,SaltValley,
SB-4,4,3,EMIT_SPEC,1143,EMIT_SPEC01143,dry,non-nitrogen fixing lichen,L,Psora tuckermanii,SaltValley,
SB-4,4,4,EMIT_SPEC,1144,EMIT_SPEC01144,dry,non-nitrogen fixing lichen,L,Psora tuckermanii,SaltValley,
SB-4,4,5,EMIT_SPEC,1145,EMIT_SPEC01145,dry,non-nitrogen fixing lichen,L,Psora tuckermanii,SaltValley,
SB-4,4,1,EMIT_SPEC,1146,EMIT_SPEC01146,wet,non-nitrogen fixing lichen,L,Psora tuckermanii,SaltValley,
SB-4,4,2,EMIT_SPEC,1147,EMIT_SPEC01147,wet,non-nitrogen fixing lichen,L,Psora tuckermanii,SaltValley,
SB-4,4,3,EMIT_SPEC,1148,EMIT_SPEC01148,wet,non-nitrogen fixing lichen,L,Psora tuckermanii,SaltValley,
SB-4,4,4,EMIT_SPEC,1149,EMIT_SPEC01149,wet,non-nitrogen fixing lichen,L,Psora tuckermanii,SaltValley,
SB-4,4,5,EMIT_SPEC,1150,EMIT_SPEC01150,wet,non-nitrogen fixing lichen,L,Psora tuckermanii,SaltValley,
SB-5,5,1,EMIT_SPEC,1151,EMIT_SPEC01151,dry,non-nitrogen fixing lichen,L,Fulgensia bracteata,SaltValley,
SB-5,5,2,EMIT_SPEC,1152,EMIT_SPEC01152,dry,non-nitrogen fixing lichen,L,Fulgensia bracteata,SaltValley,
SB-5,5,3,EMIT_SPEC,1153,EMIT_SPEC01153,dry,non-nitrogen fixing lichen,L,Fulgensia bracteata,SaltValley,
SB-5,5,4,EMIT_SPEC,1154,EMIT_SPEC01154,dry,non-nitrogen fixing lichen,L,Fulgensia bracteata,SaltValley,
SB-5,5,5,EMIT_SPEC,1155,EMIT_SPEC01155,dry,non-nitrogen fixing lichen,L,Fulgensia bracteata,SaltValley,
SB-5,5,1,EMIT_SPEC,1156,EMIT_SPEC01156,wet,non-nitrogen fixing lichen,L,Fulgensia bracteata,SaltValley,
SB-5,5,2,EMIT_SPEC,1157,EMIT_SPEC01157,wet,non-nitrogen fixing lichen,L,Fulgensia bracteata,SaltValley,
SB-5,5,3,EMIT_SPEC,1158,EMIT_SPEC01158,wet,non-nitrogen fixing lichen,L,Fulgensia bracteata,SaltValley,
SB-5,5,4,EMIT_SPEC,1159,EMIT_SPEC01159,wet,non-nitrogen fixing lichen,L,Fulgensia bracteata,SaltValley,
SB-5,5,5,EMIT_SPEC,1160,EMIT_SPEC01160,wet,non-nitrogen fixing lichen,L,Fulgensia bracteata,SaltValley,
SB-6,6,1,EMIT_SPEC,1161,EMIT_SPEC01161,dry,moss,M,Syntrichia caninervis,SaltValley,
SB-6,6,2,EMIT_SPEC,1162,EMIT_SPEC01162,dry,moss,M,Syntrichia caninervis,SaltValley,
SB-6,6,3,EMIT_SPEC,1163,EMIT_SPEC01163,dry,moss,M,Syntrichia caninervis,SaltValley,
SB-6,6,4,EMIT_SPEC,1164,EMIT_SPEC01164,dry,moss,M,Syntrichia caninervis,SaltValley,
SB-6,6,5,EMIT_SPEC,1165,EMIT_SPEC01165,dry,moss,M,Syntrichia caninervis,SaltValley,
SB-6,6,1,EMIT_SPEC,1166,EMIT_SPEC01166,wet,moss,M,Syntrichia caninervis,SaltValley,
SB-6,6,2,EMIT_SPEC,1167,EMIT_SPEC01167,wet,moss,M,Syntrichia caninervis,SaltValley,
SB-6,6,3,EMIT_SPEC,1168,EMIT_SPEC01168,wet,moss,M,Syntrichia caninervis,SaltValley,
SB-6,6,4,EMIT_SPEC,1169,EMIT_SPEC01169,wet,moss,M,Syntrichia caninervis,SaltValley,
SB-6,6,5,EMIT_SPEC,1170,EMIT_SPEC01170,wet,moss,M,Syntrichia caninervis,SaltValley,
SB-7,7,1,EMIT_SPEC,1171,EMIT_SPEC01171,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-7,7,2,EMIT_SPEC,1172,EMIT_SPEC01172,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-7,7,3,EMIT_SPEC,1173,EMIT_SPEC01173,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-7,7,4,EMIT_SPEC,1174,EMIT_SPEC01174,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-7,7,5,EMIT_SPEC,1175,EMIT_SPEC01175,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-7,7,1,EMIT_SPEC,1176,EMIT_SPEC01176,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-7,7,2,EMIT_SPEC,1177,EMIT_SPEC01177,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-7,7,3,EMIT_SPEC,1178,EMIT_SPEC01178,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-7,7,4,EMIT_SPEC,1179,EMIT_SPEC01179,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-7,7,5,EMIT_SPEC,1180,EMIT_SPEC01180,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-8,8,1,EMIT_SPEC,1181,EMIT_SPEC01181,dry,Bare ,B,Bare ,SaltValley,
SB-8,8,2,EMIT_SPEC,1182,EMIT_SPEC01182,dry,Bare ,B,Bare ,SaltValley,
SB-8,8,3,EMIT_SPEC,1183,EMIT_SPEC01183,dry,Bare ,B,Bare ,SaltValley,
SB-8,8,4,EMIT_SPEC,1184,EMIT_SPEC01184,dry,Bare ,B,Bare ,SaltValley,
SB-8,8,5,EMIT_SPEC,1185,EMIT_SPEC01185,dry,Bare ,B,Bare ,SaltValley,
SB-8,8,1,EMIT_SPEC,1186,EMIT_SPEC01186,wet,Bare ,B,Bare ,SaltValley,
SB-8,8,2,EMIT_SPEC,1187,EMIT_SPEC01187,wet,Bare ,B,Bare ,SaltValley,
SB-8,8,3,EMIT_SPEC,1188,EMIT_SPEC01188,wet,Bare ,B,Bare ,SaltValley,
SB-8,8,4,EMIT_SPEC,1189,EMIT_SPEC01189,wet,Bare ,B,Bare ,SaltValley,
SB-8,8,5,EMIT_SPEC,1190,EMIT_SPEC01190,wet,Bare ,B,Bare ,SaltValley,
SB-9,9,1,EMIT_SPEC,1191,EMIT_SPEC01191,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-9,9,2,EMIT_SPEC,1192,EMIT_SPEC01192,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-9,9,3,EMIT_SPEC,1193,EMIT_SPEC01193,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-9,9,4,EMIT_SPEC,1194,EMIT_SPEC01194,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-9,9,5,EMIT_SPEC,1195,EMIT_SPEC01195,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-9,9,1,EMIT_SPEC,1196,EMIT_SPEC01196,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-9,9,2,EMIT_SPEC,1197,EMIT_SPEC01197,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-9,9,3,EMIT_SPEC,1198,EMIT_SPEC01198,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-9,9,4,EMIT_SPEC,1199,EMIT_SPEC01199,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-9,9,5,EMIT_SPEC,1200,EMIT_SPEC01200,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-10,10,1,EMIT_SPEC,1201,EMIT_SPEC01201,dry,Bare ,B,Bare ,SaltValley,
SB-10,10,2,EMIT_SPEC,1202,EMIT_SPEC01202,dry,Bare ,B,Bare ,SaltValley,
SB-10,10,3,EMIT_SPEC,1203,EMIT_SPEC01203,dry,Bare ,B,Bare ,SaltValley,
SB-10,10,4,EMIT_SPEC,1204,EMIT_SPEC01204,dry,Bare ,B,Bare ,SaltValley,
SB-10,10,5,EMIT_SPEC,1205,EMIT_SPEC01205,dry,Bare ,B,Bare ,SaltValley,
SB-10,10,1,EMIT_SPEC,1206,EMIT_SPEC01206,wet,Bare ,B,Bare ,SaltValley,
SB-10,10,2,EMIT_SPEC,1207,EMIT_SPEC01207,wet,Bare ,B,Bare ,SaltValley,
SB-10,10,3,EMIT_SPEC,1208,EMIT_SPEC01208,wet,Bare ,B,Bare ,SaltValley,
SB-10,10,4,EMIT_SPEC,1209,EMIT_SPEC01209,wet,Bare ,B,Bare ,SaltValley,
SB-10,10,5,EMIT_SPEC,1210,EMIT_SPEC01210,wet,Bare ,B,Bare ,SaltValley,
SB-11,11,1,EMIT_SPEC,1211,EMIT_SPEC01211,dry,non-nitrogen fixing lichen,L,Unknown lichen,SaltValley,
SB-11,11,2,EMIT_SPEC,1212,EMIT_SPEC01212,dry,non-nitrogen fixing lichen,L,Unknown lichen,SaltValley,
SB-11,11,3,EMIT_SPEC,1213,EMIT_SPEC01213,dry,non-nitrogen fixing lichen,L,Unknown lichen,SaltValley,
SB-11,11,4,EMIT_SPEC,1214,EMIT_SPEC01214,dry,non-nitrogen fixing lichen,L,Unknown lichen,SaltValley,
SB-11,11,5,EMIT_SPEC,1215,EMIT_SPEC01215,dry,non-nitrogen fixing lichen,L,Unknown lichen,SaltValley,
SB-11,11,1,EMIT_SPEC,1216,EMIT_SPEC01216,wet,non-nitrogen fixing lichen,L,Unknown lichen,SaltValley,
SB-11,11,2,EMIT_SPEC,1217,EMIT_SPEC01217,wet,non-nitrogen fixing lichen,L,Unknown lichen,SaltValley,
SB-11,11,3,EMIT_SPEC,1218,EMIT_SPEC01218,wet,non-nitrogen fixing lichen,L,Unknown lichen,SaltValley,
SB-11,11,4,EMIT_SPEC,1219,EMIT_SPEC01219,wet,non-nitrogen fixing lichen,L,Unknown lichen,SaltValley,
SB-11,11,5,EMIT_SPEC,1220,EMIT_SPEC01220,wet,non-nitrogen fixing lichen,L,Unknown lichen,SaltValley,
SB-12,12,1,EMIT_SPEC,1221,EMIT_SPEC01221,dry,non-nitrogen fixing lichen,L,Psora decipiens,SaltValley,
SB-12,12,2,EMIT_SPEC,1222,EMIT_SPEC01222,dry,non-nitrogen fixing lichen,L,Psora decipiens,SaltValley,
SB-12,12,3,EMIT_SPEC,1223,EMIT_SPEC01223,dry,non-nitrogen fixing lichen,L,Psora decipiens,SaltValley,
SB-12,12,4,EMIT_SPEC,1224,EMIT_SPEC01224,dry,non-nitrogen fixing lichen,L,Psora decipiens,SaltValley,
SB-12,12,5,EMIT_SPEC,1225,EMIT_SPEC01225,dry,non-nitrogen fixing lichen,L,Psora decipiens,SaltValley,
SB-12,12,1,EMIT_SPEC,1226,EMIT_SPEC01226,wet,non-nitrogen fixing lichen,L,Psora decipiens,SaltValley,
SB-12,12,2,EMIT_SPEC,1227,EMIT_SPEC01227,wet,non-nitrogen fixing lichen,L,Psora decipiens,SaltValley,
SB-12,12,3,EMIT_SPEC,1228,EMIT_SPEC01228,wet,non-nitrogen fixing lichen,L,Psora decipiens,SaltValley,
SB-12,12,4,EMIT_SPEC,1229,EMIT_SPEC01229,wet,non-nitrogen fixing lichen,L,Psora decipiens,SaltValley,
SB-12,12,5,EMIT_SPEC,1230,EMIT_SPEC01230,wet,non-nitrogen fixing lichen,L,Psora decipiens,SaltValley,
SB-13,13,1,EMIT_SPEC,1231,EMIT_SPEC01231,dry,non-nitrogen fixing lichen,L,Diploschistes sp.,SaltValley,
SB-13,13,2,EMIT_SPEC,1232,EMIT_SPEC01232,dry,non-nitrogen fixing lichen,L,Diploschistes sp.,SaltValley,
SB-13,13,3,EMIT_SPEC,1233,EMIT_SPEC01233,dry,non-nitrogen fixing lichen,L,Diploschistes sp.,SaltValley,
SB-13,13,4,EMIT_SPEC,1234,EMIT_SPEC01234,dry,non-nitrogen fixing lichen,L,Diploschistes sp.,SaltValley,
SB-13,13,5,EMIT_SPEC,1235,EMIT_SPEC01235,dry,non-nitrogen fixing lichen,L,Diploschistes sp.,SaltValley,
SB-13,13,1,EMIT_SPEC,1236,EMIT_SPEC01236,wet,non-nitrogen fixing lichen,L,Diploschistes sp.,SaltValley,
SB-13,13,2,EMIT_SPEC,1237,EMIT_SPEC01237,wet,non-nitrogen fixing lichen,L,Diploschistes sp.,SaltValley,
SB-13,13,3,EMIT_SPEC,1238,EMIT_SPEC01238,wet,non-nitrogen fixing lichen,L,Diploschistes sp.,SaltValley,
SB-13,13,4,EMIT_SPEC,1239,EMIT_SPEC01239,wet,non-nitrogen fixing lichen,L,Diploschistes sp.,SaltValley,
SB-13,13,5,EMIT_SPEC,1240,EMIT_SPEC01240,wet,non-nitrogen fixing lichen,L,Diploschistes sp.,SaltValley,
SB-14,14,1,EMIT_SPEC,1241,EMIT_SPEC01241,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-14,14,2,EMIT_SPEC,1242,EMIT_SPEC01242,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-14,14,3,EMIT_SPEC,1243,EMIT_SPEC01243,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-14,14,4,EMIT_SPEC,1244,EMIT_SPEC01244,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-14,14,5,EMIT_SPEC,1245,EMIT_SPEC01245,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-14,14,1,EMIT_SPEC,1246,EMIT_SPEC01246,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-14,14,2,EMIT_SPEC,1247,EMIT_SPEC01247,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-14,14,3,EMIT_SPEC,1248,EMIT_SPEC01248,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-14,14,4,EMIT_SPEC,1249,EMIT_SPEC01249,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-14,14,5,EMIT_SPEC,1250,EMIT_SPEC01250,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,SaltValley,
SB-15,15,1,EMIT_SPEC,1251,EMIT_SPEC01251,dry,Bare ,B,Bare ,SaltValley,
SB-15,15,2,EMIT_SPEC,1252,EMIT_SPEC01252,dry,Bare ,B,Bare ,SaltValley,
SB-15,15,3,EMIT_SPEC,1253,EMIT_SPEC01253,dry,Bare ,B,Bare ,SaltValley,
SB-15,15,4,EMIT_SPEC,1254,EMIT_SPEC01254,dry,Bare ,B,Bare ,SaltValley,
SB-15,15,5,EMIT_SPEC,1255,EMIT_SPEC01255,dry,Bare ,B,Bare ,SaltValley,
SB-15,15,1,EMIT_SPEC,1256,EMIT_SPEC01256,wet,Bare ,B,Bare ,SaltValley,
SB-15,15,2,EMIT_SPEC,1257,EMIT_SPEC01257,wet,Bare ,B,Bare ,SaltValley,
SB-15,15,3,EMIT_SPEC,1258,EMIT_SPEC01258,wet,Bare ,B,Bare ,SaltValley,
SB-15,15,4,EMIT_SPEC,1259,EMIT_SPEC01259,wet,Bare ,B,Bare ,SaltValley,
SB-15,15,5,EMIT_SPEC,1260,EMIT_SPEC01260,wet,Bare ,B,Bare ,SaltValley,
SB-16,16,1,EMIT_SPEC,1261,EMIT_SPEC01261,dry,non-nitrogen fixing lichen,L,Psora tuckermanii,SaltValley,
SB-16,16,2,EMIT_SPEC,1262,EMIT_SPEC01262,dry,non-nitrogen fixing lichen,L,Psora tuckermanii,SaltValley,
SB-16,16,3,EMIT_SPEC,1263,EMIT_SPEC01263,dry,non-nitrogen fixing lichen,L,Psora tuckermanii,SaltValley,
SB-16,16,4,EMIT_SPEC,1264,EMIT_SPEC01264,dry,non-nitrogen fixing lichen,L,Psora tuckermanii,SaltValley,
SB-16,16,5,EMIT_SPEC,1265,EMIT_SPEC01265,dry,non-nitrogen fixing lichen,L,Psora tuckermanii,SaltValley,
SB-16,16,1,EMIT_SPEC,1266,EMIT_SPEC01266,wet,non-nitrogen fixing lichen,L,Psora tuckermanii,SaltValley,
SB-16,16,2,EMIT_SPEC,1267,EMIT_SPEC01267,wet,non-nitrogen fixing lichen,L,Psora tuckermanii,SaltValley,
SB-16,16,3,EMIT_SPEC,1268,EMIT_SPEC01268,wet,non-nitrogen fixing lichen,L,Psora tuckermanii,SaltValley,
SB-16,16,4,EMIT_SPEC,1269,EMIT_SPEC01269,wet,non-nitrogen fixing lichen,L,Psora tuckermanii,SaltValley,
SB-16,16,5,EMIT_SPEC,1270,EMIT_SPEC01270,wet,non-nitrogen fixing lichen,L,Psora tuckermanii,SaltValley,
SB-17,17,1,EMIT_SPEC,1271,EMIT_SPEC01271,dry,non-nitrogen fixing lichen,L,Fulgensia bracteata,SaltValley,
