"wavelength","CAL1","CAL2","CAL3"
466,0.88839668508851,0.282723665479808,0.056953755270873
467,0.888988576968142,0.282340752681486,0.0569230925383054
468,0.889586753401288,0.281957772756668,0.0568998965776991
469,0.890092632416579,0.281589623451202,0.0569081976163179
470,0.890578553279662,0.281175129924576,0.0568737362045392
471,0.891068204785951,0.280769593607656,0.0568341399964214
472,0.891561730957734,0.280402346159884,0.0568187052109852
473,0.892007436641856,0.280001316125354,0.056800960447753
474,0.892430348510556,0.279587904963956,0.0567865770333508
475,0.892839435033076,0.279174863130438,0.0567710707874827
476,0.893223021397108,0.278768455007759,0.0567356885954133
477,0.893636245627652,0.278366980382156,0.056724161832342
478,0.894065335873273,0.277955402690193,0.0567216506588483
479,0.89446587869292,0.277518461006703,0.0566896581363459
480,0.894866212668546,0.277117077443462,0.0566501660254106
481,0.895262828253096,0.276733083646036,0.0566217529034408
482,0.895650717152143,0.276340377328264,0.0566150411513415
483,0.896038485811021,0.275959507086212,0.0566112432801281
484,0.896410004827429,0.275561203927313,0.0565953230235384
485,0.896768666775101,0.275136306502082,0.0565683919333068
486,0.897173607582188,0.274719450070533,0.056567142208822
487,0.897529180351691,0.274274142446611,0.0565508657662558
488,0.897838831350351,0.273799332008047,0.0565187604040388
489,0.898181441635836,0.2733197346783,0.0564992647151196
490,0.898457543932675,0.272841461992527,0.0564630663935795
491,0.898706269745171,0.272365218733069,0.0564161095377228
492,0.898993791141091,0.271888860169421,0.0563756608592186
493,0.89923955118849,0.271436526803131,0.0563642038351491
494,0.899491524793589,0.270982453552346,0.0563443589602231
495,0.899778616831933,0.270514261189769,0.0562984653730376
496,0.90003756114107,0.270073317613797,0.0562873078957724
497,0.900263658172158,0.269634986730502,0.0562856676370582
498,0.900479213267396,0.269196998054693,0.0562790863140767
499,0.900750781018874,0.268794055425239,0.0562664201928562
500,0.901021590780549,0.268348279570355,0.0562403213264475
501,0.901267369308716,0.267862061105889,0.0562165329932954
502,0.901478711065175,0.267380741707128,0.0562213716202298
503,0.901715284941928,0.266895177938851,0.0561920493027499
504,0.901945861787974,0.266409443652633,0.0561445378337324
505,0.902129094199162,0.265925924444402,0.0561083845284606
506,0.902278680738293,0.265434786127074,0.0560792887057265
507,0.902447244131669,0.264937742609503,0.0560628217745425
508,0.902651379125479,0.264433376759461,0.0560542837753173
509,0.902825931064239,0.263908211987258,0.0560215808841596
510,0.902974659728602,0.263399836314886,0.0560042944953717
511,0.903134920140271,0.262908257675663,0.0559986906622228
512,0.90339106294981,0.26239622380309,0.0559571946256734
513,0.903593019574705,0.261884853908834,0.0559339157303703
514,0.903758486467318,0.261371974356844,0.055922041664581
515,0.903965234313763,0.260845404506485,0.0558932373351021
516,0.904138204995475,0.260276647097432,0.0558699095513048
517,0.904283647242,0.259679915083369,0.0558481931837736
518,0.904419738827119,0.259069801175052,0.0558186390613476
519,0.904555095654752,0.258411744171421,0.0557641663701169
520,0.904654820484398,0.257758461655013,0.0557223890066773
521,0.904722355753646,0.257140620265071,0.055704134749993
522,0.904835042952259,0.256543594456576,0.0556689947448527
523,0.904941146186707,0.255969728793893,0.055641217797575
524,0.905043133368081,0.255419854895339,0.0556255718420221
525,0.905177159504788,0.254903687573248,0.0556161987538939
526,0.905309871351347,0.254358828840596,0.0555836185046286
527,0.905424241839019,0.253803352602154,0.0555435342395663
528,0.905512154383156,0.253279606051914,0.0555238323923673
529,0.905598533218449,0.25279834886304,0.055516060219928
530,0.905676587579739,0.252335719832653,0.055497866880284
531,0.905744082608354,0.25188159942713,0.0554624068274556
532,0.905829839020102,0.251482288085919,0.055457976939398
533,0.905915224384805,0.251112133346822,0.0554622278683852
534,0.905989882919447,0.250753137403707,0.0554580954759445
535,0.906051096164332,0.250399515688827,0.0554303915699912
536,0.906124900862586,0.25007558610744,0.0554221401607913
537,0.906206118652557,0.249780651414311,0.0554266435762853
538,0.906271073732563,0.249498141734863,0.0554077995885004
539,0.906361095495502,0.249234262962169,0.0554032439752543
540,0.906452446207559,0.248972911821485,0.0554072150193508
541,0.906514303354749,0.248700362112558,0.0554050808863638
542,0.906603105042525,0.248453503507247,0.0554044505991457
543,0.906688653734199,0.248202751389865,0.0554114598894275
544,0.906750729600453,0.247931301303957,0.0554231401003987
545,0.906822224361967,0.247675954701609,0.0554090965927031
546,0.906882404275697,0.247426819761425,0.0553995485369725
547,0.906936400432054,0.247176872820948,0.0554053195102062
548,0.907025879750362,0.246923603883835,0.0554162381059658
549,0.907111026177865,0.246659876895841,0.0554128133088673
550,0.907178671763799,0.246381508071496,0.055403638593893
551,0.907228729882662,0.246086420742729,0.0554124642104272
552,0.907308556948107,0.245780733693616,0.0554232884344259
553,0.907372212235666,0.245458566405377,0.0554299792224077
554,0.907375049780131,0.245117064486093,0.0554304360732195
555,0.907410989519448,0.244790121702977,0.0554333127515887
556,0.907455479013975,0.244451878033375,0.0554389493399978
557,0.907486676227855,0.244091863904712,0.055445836592719
558,0.907510554861187,0.243749886891946,0.0554501842984115
559,0.907553758380408,0.243418884805281,0.0554490045753754
560,0.907618118225434,0.243090896391583,0.0554484472445156
561,0.907677657813512,0.242751436887073,0.0554670600854952
562,0.907734700471507,0.242437698302603,0.0554850626541317
563,0.90778461718702,0.242154650777639,0.0554964213719409
564,0.907821429101266,0.241892937150325,0.0555017601411472
565,0.907847499076579,0.241663910959107,0.055517415201108
566,0.907865858617335,0.241468511676995,0.0555456341123104
567,0.90787990555665,0.241304384059558,0.0555812455068973
568,0.907897113539768,0.241163196580487,0.0555993219807045
569,0.907889854872401,0.241051142974482,0.0556233585129155
570,0.907850935166883,0.240970639136653,0.0556614367561452
571,0.907817990185392,0.240912472545227,0.055680077614217
572,0.907805703099213,0.240886260635266,0.0556985517435493
573,0.907810642969047,0.240891213370233,0.0557253265510313
574,0.907809536494494,0.240917023359555,0.0557615489873453
575,0.90780891660658,0.240966298834961,0.0557980257353578
576,0.907820531092601,0.241033828584406,0.0558311017798329
577,0.907851755770315,0.241111503639478,0.0558597453312979
578,0.907810290464158,0.241196474089862,0.0558878675654238
579,0.907753786176952,0.241283185136165,0.0559188149005204
580,0.907743852357347,0.241365397593624,0.055952077822627
581,0.907740296873485,0.241435359576198,0.0559714681585745
582,0.907728209573859,0.241497522205566,0.055992179721452
583,0.907696805175409,0.241551755915295,0.0560226140876743
584,0.907632359280563,0.241586693876657,0.056057549172382
585,0.90758479350748,0.241614500244488,0.0560976680344381
586,0.907562806512866,0.241643643987299,0.056137950067001
587,0.907545084088219,0.241681742374142,0.0561682258608726
588,0.907478551851689,0.241696318546911,0.0561829713705305
589,0.907388258198285,0.241682619125336,0.0561946098688125
590,0.907328484215249,0.241647031620397,0.0562194324161493
591,0.907300837161127,0.241600002008296,0.0562331205299594
592,0.90727230152522,0.241535321819035,0.0562376281262801
593,0.90721472632881,0.241446333316547,0.0562368957074745
594,0.907138930439697,0.241330819539533,0.0562242108702189
595,0.907064018715599,0.24121859770954,0.0562115652518549
596,0.906999033484717,0.241118764187031,0.056207080101408
597,0.906936499673476,0.241002471575526,0.0562108190769012
598,0.906887322874354,0.240902223015606,0.0562432853376823
599,0.906842377594398,0.240804468974461,0.0562842660947886
600,0.906776264496217,0.240660407305434,0.0562800851728354
601,0.906703334403966,0.240494918696461,0.0562797924209759
602,0.906618095021763,0.240317446268118,0.0562848377005609
603,0.906511869365311,0.24013427437785,0.0562837044845548
604,0.906401917484759,0.239944944691364,0.0562829678062932
605,0.906255529643135,0.239738665248049,0.056283447167891
606,0.906059677542246,0.23951361138301,0.056289055677846
607,0.905883027357514,0.23930311000802,0.0563217607159798
608,0.905717765167126,0.239083259968204,0.0563329262796262
609,0.905570038987952,0.238850063557156,0.0563183590458335
610,0.905480780468765,0.238634301762983,0.0563483162144203
611,0.90534937335292,0.238406797005229,0.056374504794133
612,0.905177282789803,0.238168279457699,0.0563867509752981
613,0.90502823629578,0.237934719294683,0.0563941734720556
614,0.904897694492133,0.237704674126802,0.0564156595889957
615,0.904793038660644,0.237471358767289,0.056437195345501
616,0.904718985868323,0.237228497483682,0.056441549901521
617,0.904666538693541,0.236991733229673,0.0564610987742747
618,0.904611772395946,0.236771686626518,0.0564765713966129
619,0.904536569983834,0.236562882119181,0.0564793488268133
620,0.904433339608261,0.23631576261858,0.0565101002110921
621,0.904353385113868,0.23606466484921,0.0565111251267537
622,0.904318912937728,0.235842902200989,0.0564841890814248
623,0.90431760656497,0.235691870092448,0.0565093540844305
624,0.904381970213144,0.235542786388358,0.0565270448329564
625,0.904473969669571,0.235369013150016,0.0565371652171451
626,0.904518879612553,0.235168308439962,0.0565650454655496
627,0.904619655568752,0.235001057700918,0.056574390206214
628,0.904733964270799,0.234852236899005,0.0565717606161197
629,0.904813924534768,0.234696776118499,0.0565714082979415
630,0.904958522914005,0.234556012337694,0.056573711100241
631,0.905072635295997,0.234419766662379,0.0565825785305002
632,0.905118786682431,0.234279067053169,0.0565918606955627
633,0.905212753515306,0.234128291356959,0.0565689728152159
634,0.905286726649568,0.23399342415447,0.0565560437516927
635,0.905310817690322,0.233866118161203,0.0565582239188641
636,0.90527787269187,0.233704718632647,0.0565486376983654
637,0.905295506123797,0.233554369660259,0.0565419153191669
638,0.905334667963971,0.233437167247843,0.0565526628515904
639,0.905319239132738,0.233359199598918,0.0565893071259238
640,0.905282398526234,0.233232803508188,0.0565795629398517
641,0.905237734788865,0.233088137062303,0.0565576808929299
642,0.905194977080607,0.232959906980054,0.0565583471649097
643,0.905159065738021,0.232811618206633,0.0565436695722835
644,0.905114555962662,0.232701279761423,0.0565425415746235
645,0.905062554091586,0.232631814993053,0.0565603845349711
646,0.905036253087152,0.232501198024983,0.0565588588374243
647,0.905018692549418,0.232368750846984,0.056542708922943
648,0.904992831896545,0.232243219744043,0.0565254733509958
649,0.904938216783199,0.232104986550255,0.056531013215996
650,0.904932688737174,0.231999293291953,0.0565520310144361
651,0.904961508479752,0.231905909335264,0.0565715029987869
652,0.904983578796303,0.23179259957058,0.0565726559343818
653,0.904996177168682,0.231707410414169,0.0565725016794163
654,0.905027897779818,0.231628242898733,0.0565757788110004
655,0.905090736935497,0.231533735427633,0.0565831227576607
656,0.905128143484921,0.231437514316862,0.0565869440926774
657,0.905167659742194,0.231305831108057,0.0565909413560508
658,0.905211645177062,0.231140695821707,0.0565931445698258
659,0.905228524455464,0.230988560319009,0.0565822370983198
660,0.905232733546587,0.230838646416998,0.0565795244328185
661,0.905232637510324,0.230694412076002,0.0565823143106832
662,0.905236050369218,0.230563197214859,0.0565773537217093
663,0.905258922741853,0.230413626626587,0.0565768496479422
664,0.905304301211543,0.230264754010381,0.0565783152052873
665,0.905369706796103,0.230138824927305,0.0565782957870559
666,0.905450223197711,0.230011884380418,0.0565868479086159
667,0.905520528109436,0.229881692398879,0.0565891290480829
668,0.905566353785139,0.229744507686714,0.0565794941268772
669,0.905591307755711,0.229585791313588,0.0565754722302721
670,0.905648542468232,0.229433345138834,0.0565714084090551
671,0.905725218723817,0.229288697803525,0.0565703343572946
672,0.905744167083216,0.229129593755485,0.0565835687091926
673,0.905768039344679,0.228981513726356,0.056582709991193
674,0.905796763424006,0.228832262679681,0.0565738374218356
675,0.905806702265266,0.228657812834759,0.0565746783015916
676,0.905761436194059,0.228462030527964,0.0565796783557476
677,0.905692490432281,0.228273095565452,0.0565888410938131
678,0.905628182136537,0.228103363951477,0.0565967241151567
679,0.905538965361579,0.227895851794833,0.0565742836905714
680,0.905483567772882,0.227686868675063,0.0565545519696122
681,0.905470407124045,0.227499037397038,0.0565518442085918
682,0.905427011561962,0.227336263585369,0.0565527778632855
683,0.905386837014521,0.227176903467208,0.0565506826826685
684,0.905354669882415,0.227020569660023,0.0565480003957254
685,0.905323151057732,0.226877768584047,0.056553450161872
686,0.905291169205026,0.226719698775068,0.0565549288775589
687,0.905240946289814,0.226551117751829,0.0565724778965625
688,0.905161693325167,0.226384184385945,0.0566211913810052
689,0.905108173476606,0.226193947880901,0.0566358158947694
690,0.905053117322361,0.225967315536645,0.0566181231972368
691,0.904969552415949,0.225717361600565,0.0565870993756488
692,0.904844448884106,0.2255126827923,0.0565827676859976
693,0.904682349398548,0.2252957267426,0.0565749964047028
694,0.904520885846623,0.225062689462034,0.0565608300742317
695,0.904434660993089,0.224855825151385,0.0565593181071228
696,0.904374107143672,0.224658102911053,0.0565550858462024
697,0.904326541131318,0.224466651335344,0.0565515813847621
698,0.904283571953237,0.224279087190211,0.0565566762361429
699,0.904190728403168,0.224078236474819,0.0565607418747578
700,0.904069244425161,0.223869737867546,0.0565542920942449
701,0.903951469731584,0.223662196041471,0.0565388235598726
702,0.90386508500001,0.223457541136242,0.0565532533117299
703,0.903785517628051,0.223258625401562,0.0565654991849556
704,0.903697977878404,0.223060922898986,0.0565640568432238
705,0.903594088986926,0.222846617101758,0.0565644627938006
706,0.903544865107398,0.222637883362556,0.0565772742028237
707,0.903526630036909,0.22243400788638,0.056588294404923
708,0.903469623073483,0.222225436705875,0.0565729728555217
709,0.903398340610921,0.222026455040109,0.0565901045711831
710,0.903353117148045,0.221834234883091,0.0566121066600118
711,0.903354895777154,0.221644715504637,0.0566069558274905
712,0.903319755769669,0.221467911168459,0.0566089349680935
713,0.903269312180401,0.221293784823461,0.0566110399141199
714,0.903220794728887,0.221120947763152,0.0566103651078761
715,0.903180656564473,0.220965762088947,0.0566151562744592
716,0.903080647005041,0.220828908788859,0.0566304247587279
717,0.902934250395627,0.22069610323102,0.0566514106205787
718,0.9028286205018,0.220541933904423,0.0566635208203253
719,0.902784618620901,0.220377655186843,0.056683196703901
720,0.902803467861509,0.220200713611007,0.0566984767949712
721,0.902856969208543,0.220007829056257,0.0566953498807323
722,0.902862292946925,0.219810156763695,0.056695941032972
723,0.902834235942782,0.219626079904759,0.0566924463058539
724,0.902792903634232,0.219461403859377,0.0566832131837637
725,0.902753502105141,0.219307827443784,0.0566888141686831
726,0.902705637269184,0.219140013179588,0.056695972719168
727,0.902661105274492,0.218957365975945,0.0566929486970257
728,0.90265137777938,0.218779211550352,0.0566671840325417
729,0.902690727386981,0.218609655196265,0.0566646682703367
730,0.902744575051707,0.218441389086044,0.0566760672310226
731,0.902768321429697,0.218264514234161,0.0566758218205592
732,0.90279514613252,0.218080480707599,0.056676938227082
733,0.902869922574558,0.217896295991584,0.0566769258487324
734,0.90299209085497,0.217717415065091,0.0566752725917035
735,0.903040422862214,0.217550687456937,0.0566826394915174
736,0.903047226838737,0.21738045047371,0.0566815186198333
737,0.903044696157041,0.217210081897166,0.0566739136811688
738,0.903072934019877,0.217065534299637,0.0566845578806184
739,0.903089715017715,0.216913845737834,0.0566975325829981
740,0.903103417338621,0.216747378504571,0.0567002750237457
741,0.903138253442051,0.216571267513151,0.0566860341081865
742,0.903176282113898,0.216413238834066,0.0567069369809104
743,0.903193048400358,0.216255676632663,0.0567274311059909
744,0.903179979753906,0.216084499799497,0.0567188599352074
745,0.903172221143154,0.215923007195201,0.0567172194967562
746,0.903210006192573,0.215752784210253,0.0567139355230383
747,0.903277956368799,0.215575148360729,0.0567079504543104
748,0.903284573471599,0.215417286754765,0.0567085112613132
749,0.903304503343632,0.21526900253173,0.0567077180140307
750,0.903320936044433,0.215113829589315,0.0567059630094161
751,0.903287142849294,0.214934839887174,0.0567070097167658
752,0.90327007013815,0.214764937610878,0.0567121297161903
753,0.903278717316451,0.214610850225192,0.0567165957780862
754,0.90331262997932,0.214471595920758,0.0567176377291683
755,0.903377757680037,0.214340991494903,0.0567221466310584
756,0.903464528458723,0.214199955293497,0.0567302354300116
757,0.903564473232205,0.214077962104431,0.0567465019893128
758,0.903680923081684,0.214085274224797,0.0567872794570222
759,0.903792812407824,0.214123395779323,0.0568361200802578
760,0.903893768494693,0.214163669095153,0.0569043092872262
761,0.9039496553913,0.21417850675677,0.0570029186837645
762,0.90400583629744,0.214029300725064,0.0570793122080916
763,0.90393960164177,0.213763873585969,0.0570919103453245
764,0.903737860969924,0.21346245824102,0.0570491944421583
765,0.903655321040461,0.213180443692381,0.056978359927852
766,0.903530989520138,0.212869560956306,0.056902911012599
767,0.903364044511524,0.21255117928808,0.0568370344328194
768,0.903272976522643,0.21229395843979,0.056788045245689
769,0.903241973520344,0.212086923491316,0.0567532123551223
770,0.903214577200267,0.211902217328389,0.0567364964751768
771,0.90312765696297,0.211709658774159,0.0567411882443774
772,0.903090481724757,0.211518864443981,0.0567325238243148
773,0.903083823426474,0.211349317646898,0.0567256502894662
774,0.903063893542408,0.21120247937886,0.0567303938475159
775,0.902961738703105,0.211017061675352,0.0567133271139816
776,0.902885753366156,0.210836809763693,0.0567029625700912
777,0.90286189683009,0.210680099037176,0.0567081179231608
778,0.902822876026918,0.210538479416405,0.0567160380325974
779,0.902791930243223,0.21037616200892,0.05672150266806
780,0.902754199817201,0.210203726592571,0.0567126460387126
781,0.902689058100422,0.21004628249103,0.0566836161086019
782,0.902637895418743,0.209882501938127,0.0566941985732795
783,0.902571366172024,0.209701337606747,0.0567063922499689
784,0.902478947781658,0.209507801346242,0.0566935883739745
785,0.902418831189154,0.209346892241842,0.0566925247000391
786,0.902415369422119,0.209197076797928,0.0566967717266455
787,0.902424659031969,0.209045852822822,0.0567023719297142
788,0.90233420671292,0.20888822452523,0.0567064519908768
789,0.902260160559312,0.208747855262608,0.0566914809363441
790,0.902219255026511,0.208622189838189,0.0566911650224676
791,0.902200075523123,0.208498796157537,0.0567363186437691
792,0.902206535166122,0.208366201788068,0.0567293770716898
793,0.902247646989135,0.20822299684012,0.0567032270455109
794,0.902321520921568,0.208079059178199,0.0566925121067373
795,0.902413085432862,0.207973683510109,0.0567177062229277
796,0.902443970757505,0.207817098061876,0.0567134644990033
797,0.902408377232848,0.207632455775001,0.0566887707325061
798,0.902351967488561,0.20751207992258,0.056698926193821
799,0.902320490199789,0.207354686309547,0.0566888896918277
800,0.902284254039008,0.207176250242957,0.0566797734109832
801,0.902211583700783,0.207014229878463,0.0566960352732951
802,0.902143581934226,0.206871542962947,0.0566997758001575
803,0.902123965602268,0.206721792962488,0.0567029103050811
804,0.90214040965947,0.20655495051676,0.0567034670733638
805,0.902086401986297,0.206385251203043,0.0566695973294234
806,0.902119445826302,0.206257660193698,0.0566911160042257
807,0.902217303453796,0.206147285731956,0.0567325397017581
808,0.902269645239952,0.205998893589134,0.056712373326785
809,0.902131413718794,0.205830715788688,0.0567110295315369
810,0.901962701091522,0.205675667803373,0.0567225689986326
811,0.90189479558004,0.205551793854399,0.0567301590139018
812,0.901820176724058,0.205420621497927,0.0567212922797485
813,0.901777692559895,0.205308405143065,0.0567191020441424
814,0.901735468975632,0.205203391181098,0.0567254279035224
815,0.901587501871354,0.205056222494072,0.0567199167299659
816,0.901570404911894,0.20492875416714,0.056727154461387
817,0.901630662444355,0.204813245851339,0.0567398118778617
818,0.901648932280917,0.204682350892941,0.0567435994314559
819,0.901747832089944,0.204543963728434,0.0567489307505608
820,0.901791647252734,0.204381236008303,0.0567463855808862
821,0.901738859552109,0.204201229569342,0.0567323681993517
822,0.901722167108274,0.204053769843934,0.0567097547293833
823,0.901661408721941,0.203933122710837,0.0567111389924651
824,0.901607356756982,0.203800409340301,0.0567267108493181
825,0.901653029212064,0.203603789997567,0.0567245846340336
826,0.901681662685187,0.203476577128551,0.0567233224308621
827,0.901682491106776,0.203362022088123,0.0567378834259631
828,0.901662525124036,0.203210335957631,0.0567638573108324
829,0.901636492608752,0.203064059524847,0.0567308812145853
830,0.901639663517999,0.202899937040247,0.056709672879405
831,0.901640143601538,0.202727829760307,0.0567086096555486
832,0.90154416209895,0.202586107755021,0.0566789983298544
833,0.90147537976036,0.202450446066646,0.0567091744113336
834,0.901495598189913,0.202327399198339,0.0567477365284227
835,0.901601301916339,0.202219502542606,0.0567316925972079
836,0.901588084848539,0.202076215992519,0.0567408442040926
837,0.90155633982422,0.201916051508349,0.0567426359831391
838,0.901554770342636,0.2017557057137,0.0567260537193066
839,0.901532442154711,0.201606033788138,0.0567223762706264
840,0.901517522080581,0.201469011903659,0.0566906969739845
841,0.901510039538443,0.201331971439633,0.0566530565390616
842,0.901493999878223,0.201175818857975,0.0566514560343751
843,0.901406848153763,0.200992785013777,0.0566500043920358
844,0.901353763433221,0.200861794780143,0.0566655458300911
845,0.901392917544035,0.200804893337343,0.0566960155646944
846,0.901429485000167,0.200682973824312,0.0566765534341031
847,0.901451131446937,0.200564649602132,0.0566680701610014
848,0.901446525799197,0.200445964676924,0.0566658301649808
849,0.901405439141533,0.20028284819338,0.0566267861613547
850,0.901264243689297,0.200128059643103,0.0566185405873136
851,0.90115110458569,0.199987038634701,0.056611426262655
852,0.90115365099024,0.199856689909228,0.0565831559245215
853,0.901086356308397,0.199747369450874,0.0566079425374223
854,0.901039458772816,0.199628744869657,0.0566609986861121
855,0.901029145592866,0.199501698158454,0.056707054723743
856,0.900987449710317,0.199392016985715,0.0567051538313856
857,0.900944557244505,0.199232419934159,0.0566622048108166
858,0.900898561991493,0.199063587030819,0.0566066776549086
859,0.900847430868989,0.198934705019889,0.0565721433353391
860,0.900820982762268,0.198790910738901,0.0565927825949516
861,0.90074020008314,0.198655973615631,0.0566117750950291
862,0.900640089173281,0.198545186367419,0.0566108448265239
863,0.900720586199455,0.198457633768866,0.0566295057819265
864,0.900682552400105,0.19837019885976,0.0566227881832308
865,0.90058442810261,0.198241344123601,0.0565999425344925
