"wavelength","CAL1","CAL2","CAL3"
631,0.903777281789038,0.233086821021353,0.0561214458243926
632,0.903823433175472,0.232946121412144,0.056130727989455
633,0.903917400008348,0.232795345715934,0.0561078401091082
634,0.903991373142609,0.232660478513445,0.0560949110455851
635,0.904015464183364,0.232533172520177,0.0560970912127565
636,0.903982519184912,0.232371772991622,0.0560875049922578
637,0.904000152616839,0.232221424019233,0.0560807826130593
638,0.904039314457013,0.232104221606818,0.0560915301454828
639,0.90402388562578,0.232026253957893,0.0561281744198161
640,0.903987045019276,0.231899857867162,0.0561184302337441
641,0.903942381281907,0.231755191421278,0.0560965481868223
642,0.903899623573649,0.231626961339029,0.0560972144588021
643,0.903863712231063,0.231478672565608,0.0560825368661758
644,0.903819202455704,0.231368334120397,0.0560814088685159
645,0.903767200584628,0.231298869352028,0.0560992518288635
646,0.903740899580193,0.231168252383958,0.0560977261313167
647,0.903723339042459,0.231035805205959,0.0560815762168354
648,0.903697478389587,0.230910274103017,0.0560643406448881
649,0.903642863276241,0.230772040909229,0.0560698805098884
650,0.903637335230216,0.230666347650928,0.0560908983083285
651,0.903666154972794,0.230572963694238,0.0561103702926792
652,0.903688225289345,0.230459653929554,0.0561115232282741
653,0.903700823661723,0.230374464773143,0.0561113689733087
654,0.90373254427286,0.230295297257707,0.0561146461048927
655,0.903795383428539,0.230200789786607,0.0561219900515531
656,0.903832789977963,0.230104568675836,0.0561258113865698
657,0.903872306235236,0.229972885467032,0.0561298086499432
658,0.903916291670104,0.229807750180681,0.0561320118637181
659,0.903933170948506,0.229655614677984,0.0561211043922122
660,0.903937380039629,0.229505700775973,0.0561183917267109
661,0.903937284003365,0.229361466434977,0.0561211816045756
662,0.90394069686226,0.229230251573833,0.0561162210156017
663,0.903963569234894,0.229080680985561,0.0561157169418346
664,0.904008947704584,0.228931808369356,0.0561171824991796
665,0.904074353289144,0.22880587928628,0.0561171630809483
666,0.904154869690753,0.228678938739393,0.0561257152025082
667,0.904225174602478,0.228548746757854,0.0561279963419752
668,0.904271000278181,0.228411562045688,0.0561183614207696
669,0.904295954248752,0.228252845672562,0.0561143395241645
670,0.904353188961273,0.228100399497808,0.0561102757029475
671,0.904429865216859,0.227955752162499,0.056109201651187
672,0.904448813576258,0.227796648114459,0.056122436003085
673,0.90447268583772,0.227648568085331,0.0561215772850854
674,0.904501409917048,0.227499317038656,0.056112704715728
675,0.904511348758308,0.227324867193734,0.056113545595484
676,0.904466082687101,0.227129084886938,0.05611854564964
677,0.904397136925323,0.226940149924426,0.0561277083877054
678,0.904332828629578,0.226770418310452,0.056135591409049
679,0.904243611854621,0.226562906153808,0.0561131509844637
680,0.904188214265924,0.226353923034038,0.0560934192635045
681,0.904175053617087,0.226166091756012,0.0560907115024841
682,0.904131658055004,0.226003317944344,0.0560916451571779
683,0.904091483507562,0.225843957826183,0.0560895499765609
684,0.904059316375457,0.225687624018998,0.0560868676896178
685,0.904027797550774,0.225544822943021,0.0560923174557643
686,0.903995815698068,0.225386753134042,0.0560937961714512
687,0.903945592782856,0.225218172110803,0.0561113451904549
688,0.903866339818209,0.22505123874492,0.0561600586748976
689,0.903812819969647,0.224861002239875,0.0561746831886617
690,0.903757763815403,0.224634369895619,0.0561569904911292
691,0.903674198908991,0.224384415959539,0.0561259666695412
692,0.903549095377148,0.224179737151274,0.0561216349798899
693,0.903386995891589,0.223962781101575,0.0561138636985952
694,0.903225532339665,0.223729743821009,0.0560996973681241
695,0.903139307486131,0.22352287951036,0.0560981854010152
696,0.903078753636714,0.223325157270028,0.0560939531400948
697,0.90303118762436,0.223133705694319,0.0560904486786545
698,0.902988218446279,0.222946141549185,0.0560955435300352
699,0.90289537489621,0.222745290833793,0.0560996091686502
700,0.902773890918203,0.22253679222652,0.0560931593881372
701,0.902656116224625,0.222329250400446,0.056077690853765
702,0.902569731493052,0.222124595495216,0.0560921206056222
703,0.902490164121092,0.221925679760537,0.0561043664788479
704,0.902402624371445,0.22172797725796,0.0561029241371161
705,0.902298735479967,0.221513671460733,0.0561033300876929
706,0.90224951160044,0.22130493772153,0.056116141496716
707,0.902231276529951,0.221101062245354,0.0561271616988154
708,0.902174269566525,0.220892491064849,0.0561118401494141
709,0.902102987103962,0.220693509399084,0.0561289718650755
710,0.902057763641086,0.220501289242065,0.0561509739539042
711,0.902059542270196,0.220311769863611,0.0561458231213828
712,0.902024402262711,0.220134965527434,0.0561478022619858
713,0.901973958673443,0.219960839182436,0.0561499072080123
714,0.901925441221929,0.219788002122127,0.0561492324017685
715,0.901885303057515,0.219632816447922,0.0561540235683516
716,0.901785293498083,0.219495963147834,0.0561692920526203
717,0.901638896888669,0.219363157589995,0.056190277914471
718,0.901533266994841,0.219208988263397,0.0562023881142177
719,0.901489265113943,0.219044709545818,0.0562220639977934
720,0.901508114354551,0.218867767969982,0.0562373440888636
721,0.901561615701584,0.218674883415232,0.0562342171746246
722,0.901566939439967,0.21847721112267,0.0562348083268643
723,0.901538882435824,0.218293134263734,0.0562313135997463
724,0.901497550127274,0.218128458218351,0.056222080477656
725,0.901458148598182,0.217974881802759,0.0562276814625754
726,0.901410283762225,0.217807067538562,0.0562348400130604
727,0.901365751767533,0.217624420334919,0.0562318159909181
728,0.901356024272421,0.217446265909327,0.056206051326434
729,0.901395373880023,0.217276709555239,0.056203535564229
730,0.901449221544749,0.217108443445018,0.056214934524915
731,0.901472967922739,0.216931568593136,0.0562146891144516
732,0.901499792625561,0.216747535066573,0.0562158055209744
733,0.901574569067599,0.216563350350559,0.0562157931426247
734,0.901696737348011,0.216384469424065,0.0562141398855958
735,0.901745069355255,0.216217741815912,0.0562215067854098
736,0.901751873331779,0.216047504832685,0.0562203859137257
737,0.901749342650082,0.215877136256141,0.0562127809750611
738,0.901777580512918,0.215732588658612,0.0562234251745108
739,0.901794361510756,0.215580900096808,0.0562363998768904
740,0.901808063831663,0.215414432863545,0.0562391423176381
741,0.901842899935093,0.215238321872126,0.0562249014020789
742,0.901880928606939,0.21508029319304,0.0562458042748027
743,0.9018976948934,0.214922730991637,0.0562662983998833
744,0.901884626246948,0.214751554158472,0.0562577272290997
745,0.901876867636196,0.214590061554175,0.0562560867906486
746,0.901914652685614,0.214419838569228,0.0562528028169306
747,0.901982602861841,0.214242202719703,0.0562468177482027
748,0.901989219964641,0.214084341113741,0.0562473785552056
749,0.902009149836674,0.213936056890704,0.0562465853079231
750,0.902025582537474,0.213780883948289,0.0562448303033085
751,0.901991789342335,0.213601894246148,0.0562458770106581
752,0.901974716631192,0.213431991969853,0.0562509970100827
753,0.901983363809493,0.213277904584166,0.0562554630719786
754,0.902017276472362,0.213138650279732,0.0562565050230607
755,0.902082404173079,0.213008045853878,0.0562610139249508
756,0.902169174951765,0.212867009652472,0.056269102723904
757,0.902269119725246,0.212745016463405,0.0562853692832051
758,0.902385569574726,0.212752328583771,0.0563261467509145
759,0.902497458900865,0.212790450138297,0.0563749873741501
760,0.902598414987734,0.212830723454127,0.0564431765811186
761,0.902654301884342,0.212845561115745,0.0565417859776568
762,0.902710482790481,0.212696355084038,0.056618179501984
763,0.902644248134812,0.212430927944943,0.0566307776392169
764,0.902442507462966,0.212129512599995,0.0565880617360506
765,0.902359967533503,0.211847498051356,0.0565172272217444
766,0.90223563601318,0.21153661531528,0.0564417783064913
767,0.902068691004565,0.211218233647055,0.0563759017267118
768,0.901977623015685,0.210961012798765,0.0563269125395813
769,0.901946620013386,0.210753977850291,0.0562920796490146
770,0.901919223693308,0.210569271687363,0.0562753637690691
771,0.901832303456012,0.210376713133133,0.0562800555382698
772,0.901795128217799,0.210185918802956,0.0562713911182071
773,0.901788469919515,0.210016372005873,0.0562645175833586
774,0.90176854003545,0.209869533737835,0.0562692611414083
775,0.901666385196147,0.209684116034327,0.056252194407874
776,0.901590399859197,0.209503864122668,0.0562418298639835
777,0.901566543323132,0.20934715339615,0.0562469852170531
778,0.901527522519959,0.20920553377538,0.0562549053264898
779,0.901496576736265,0.209043216367895,0.0562603699619524
780,0.901458846310242,0.208870780951546,0.0562515133326049
781,0.901393704593464,0.208713336850004,0.0562224834024943
782,0.901342541911785,0.208549556297101,0.0562330658671719
783,0.901276012665066,0.208368391965721,0.0562452595438612
784,0.9011835942747,0.208174855705216,0.0562324556678668
785,0.901123477682195,0.208013946600817,0.0562313919939315
786,0.90112001591516,0.207864131156902,0.0562356390205379
787,0.90112930552501,0.207712907181797,0.0562412392236065
788,0.901038853205962,0.207555278884204,0.0562453192847691
789,0.900964807052354,0.207414909621582,0.0562303482302365
790,0.900923901519552,0.207289244197163,0.05623003231636
791,0.900904722016164,0.207165850516511,0.0562751859376615
792,0.900911181659163,0.207033256147043,0.0562682443655821
793,0.900952293482176,0.206890051199094,0.0562420943394033
794,0.901026167414609,0.206746113537173,0.0562313794006297
795,0.901117731925903,0.206640737869083,0.0562565735168201
796,0.901148617250547,0.206484152420851,0.0562523317928956
797,0.90111302372589,0.206299510133976,0.0562276380263985
798,0.901056613981603,0.206179134281554,0.0562377934877134
799,0.901025136692831,0.206021740668521,0.05622775698572
800,0.900988900532049,0.205843304601932,0.0562186407048756
801,0.900916230193825,0.205681284237438,0.0562349025671875
802,0.900848228427267,0.205538597321922,0.0562386430940498
803,0.90082861209531,0.205388847321462,0.0562417775989734
804,0.900845056152512,0.205222004875735,0.0562423343672562
805,0.900791048479338,0.205052305562018,0.0562084646233158
806,0.900824092319344,0.204924714552673,0.0562299832981181
807,0.900921949946837,0.204814340090931,0.0562714069956505
808,0.900974291732994,0.204665947948109,0.0562512406206773
809,0.900836060211836,0.204497770147663,0.0562498968254293
810,0.900667347584564,0.204342722162348,0.056261436292525
811,0.900599442073081,0.204218848213374,0.0562690263077941
812,0.9005248232171,0.204087675856901,0.0562601595736408
813,0.900482339052937,0.20397545950204,0.0562579693380348
814,0.900440115468673,0.203870445540072,0.0562642951974148
815,0.900292148364396,0.203723276853047,0.0562587840238583
816,0.900275051404936,0.203595808526115,0.0562660217552794
817,0.900335308937397,0.203480300210313,0.0562786791717541
818,0.900353578773959,0.203349405251915,0.0562824667253483
819,0.900452478582986,0.203211018087409,0.0562877980444532
820,0.900496293745776,0.203048290367277,0.0562852528747785
821,0.90044350604515,0.202868283928317,0.0562712354932441
822,0.900426813601316,0.202720824202909,0.0562486220232757
823,0.900366055214982,0.202600177069812,0.0562500062863575
824,0.900312003250024,0.202467463699275,0.0562655781432105
825,0.900357675705106,0.202270844356542,0.056263451927926
826,0.900386309178228,0.202143631487526,0.0562621897247545
827,0.900387137599818,0.202029076447098,0.0562767507198554
828,0.900367171617078,0.201877390316606,0.0563027246047248
829,0.900341139101793,0.201731113883822,0.0562697485084777
830,0.900344310011041,0.201566991399222,0.0562485401732974
831,0.900344790094579,0.201394884119282,0.056247476949441
832,0.900248808591991,0.201253162113995,0.0562178656237467
833,0.900180026253401,0.201117500425621,0.056248041705226
834,0.900200244682954,0.200994453557314,0.0562866038223151
835,0.900305948409381,0.200886556901581,0.0562705598911003
836,0.900292731341581,0.200743270351493,0.056279711497985
837,0.900260986317262,0.200583105867324,0.0562815032770315
838,0.900259416835678,0.200422760072675,0.056264921013199
839,0.900237088647752,0.200273088147113,0.0562612435645188
840,0.900222168573623,0.200136066262633,0.0562295642678769
841,0.900214686031485,0.199999025798607,0.0561919238329539
842,0.900198646371265,0.199842873216949,0.0561903233282674
843,0.900111494646805,0.199659839372751,0.0561888716859282
844,0.900058409926263,0.199528849139118,0.0562044131239835
845,0.900097564037076,0.199471947696318,0.0562348828585868
846,0.900134131493209,0.199350028183287,0.0562154207279955
847,0.900155777939979,0.199231703961107,0.0562069374548938
848,0.900151172292238,0.199113019035899,0.0562046974588732
849,0.900110085634575,0.198949902552354,0.056165653455247
850,0.899968890182338,0.198795114002077,0.056157407881206
851,0.899855751078732,0.198654092993675,0.0561502935565474
852,0.899858297483281,0.198523744268202,0.0561220232184138
853,0.899791002801439,0.198414423809849,0.0561468098313147
854,0.899744105265858,0.198295799228632,0.0561998659800044
855,0.899733792085908,0.198168752517429,0.0562459220176353
856,0.899692096203358,0.19805907134469,0.056244021125278
857,0.899649203737547,0.197899474293134,0.056201072104709
858,0.899603208484534,0.197730641389794,0.0561455449488009
859,0.89955207736203,0.197601759378864,0.0561110106292315
860,0.89952562925531,0.197457965097875,0.056131649888844
861,0.899444846576181,0.197323027974605,0.0561506423889215
862,0.899344735666322,0.197212240726393,0.0561497121204163
863,0.899425232692497,0.19712468812784,0.0561683730758189
864,0.899387198893147,0.197037253218735,0.0561616554771231
